ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
ดับบลิว ไดอารี่ W DIARY,เซลเลสทิค ดีท็อกซ์ เคลย์ มาสก์ CELESTIQUE DETOX CLAY MASK,73-1-6800004313,68,ผลิต,อนุมัติ,9/2/2568,8/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000043137362000251C,
ดับบลิว ไดอารี่ W DIARY,เจ็ม เมจิค พลัมปิ้ง สครับ GEM MAGIC PLUMPING SCRUB,73-1-6800017214,68,ผลิต,อนุมัติ,4/6/2568,3/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000172147362000251C,
ดับบลิว ไดอารี่ W DIARY,โกลบอล เรเดียนต์ บอดี้ ทรีตเมนต์ มอยส์เจอไรเซอร์ GLOBAL RADIANT BODY TREATMENT MOISTURIZER,73-1-6800018294,68,ผลิต,อนุมัติ,13/6/2568,12/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000182947362000251C,
ดับบลิว ไดอารี่ W DIARY,โกลบอล สกินเมลท์ เรเดียนซ์ บอดี้ ทรีตเมนต์ มอยซ์ ครีม GLOBAL SKIN MELT RADIANCE BODY TREATMENT,73-1-6800028464,68,ผลิต,ยกเลิก (11/9/2568),4/9/2568,11/9/2568,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000284647362000251C,
ดับบลิว ไดอารี่ W DIARY,โกลบอล สกินเมลท์ เรเดียนซ์ บอดี้ ทรีตเมนต์ มอยซ์ ครีม GLOBAL SKIN MELT RADIANCE BODY TREATMENT MOIST CREAM,73-1-6800029576,68,ผลิต,อนุมัติ,12/9/2568,11/9/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000295767362000251C,
ดับบลิว ไดอารี่ W DIARY,โกลวี พลัมพิง บาล์ม GLOWY PLUMPING BALM,73-1-6800005952,68,ผลิต,อนุมัติ,23/2/2568,22/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000059527362000251C,
ดับบลิว ไดอารี่ W DIARY,ไฮบริด ไลท์เวท บอดี้ ซันสกรีน HYBRID LIGHTWEIGHT BODY SUNSCREEN,73-1-6800005951,68,ผลิต,อนุมัติ,23/2/2568,22/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000059517362000251C,
ดับบลิว ไดอารี่ W DIARY,ไฮดราเทชั่น คอมฟอร์ต บอดี้ คลาวด์ โลชั่น HYDRATATION COMFORT BODY CLOUD LOTION,73-1-6800007384,68,ผลิต,อนุมัติ,6/3/2568,5/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000073847362000251C,
ดับบลิว ไดอารี่ W DIARY,ออริจินัล เอ็กซ์โฟลิเอต พาวเดอร์ สครับ ORIGINAL EXFOLIATE POWDER SCRUB,73-1-6800007647,68,ผลิต,อนุมัติ,8/3/2568,7/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000076477362000251C,
ดับบลิว ไดอารี่ W DIARY,เรฟโวลูชั่นแนรี คอนเซ็นเทรต บอดี้ ทรีตเมนต์ ออยล์ REVOLUTIONARY CONCENTRATE BODY TREATMENT OIL,73-1-6800005742,68,ผลิต,อนุมัติ,20/2/2568,19/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000057427362000251C,
ดับบลิว ไดอารี่ W DIARY,สกินแซงค์ ไฮดรา แพดส์ แอนด์ มาสก์ SKINSANCT HYDRA PADS AND MASK,73-1-6800004312,68,ผลิต,อนุมัติ,9/2/2568,8/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000043127362000251C,
เวลลิ WELLI,ไฮโดรล็อก เซรั่ม มอยส์เจอไรเซอร์ พลัส ไฮยาลูโรนิก แอซิด HYDROLOCK SERUM MOISTURIZER + HYALURONIC ACID,73-1-6800014419,68,ผลิต,อนุมัติ,13/5/2568,12/5/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ออลล์เวล ไลฟ์ จำกัด,U1CM00073168000144197362000251C,
วาย เอท Y8,เดอร์มา คาล์ม ซัน ชีลด์ DERMA CALM SUN SHIELD,73-1-6800001902,68,ผลิต,อนุมัติ,20/1/2568,19/1/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ยัง เอจ คอร์ปอเรชั่น จำกัด,U1CM00073168000019027362000251C,
