ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป ออเร้นท์ แอนด์ ไลม์ SILKY WHIPP BUBBLE SOAP ORANGE & LIME,13-1-6800018632,68,ผลิต,ยกเลิก (25/7/2568),17/6/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186321366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป ออเร้นจ์ แอนด์ ไลม์ SILKY WHIPP BUBBLE SOAP ORANGE & LIME,13-1-6800026868,68,ผลิต,อนุมัติ,22/8/2568,21/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000268681366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป สตรอว์เบอร์รี่ แอนด์ ฮันนี่ SILKY WHIPP BUBBLE SOAP STRAWBERRY & HONEY,13-1-6800018631,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186311366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล เซ็นเทลล่า เนเชอรัล แคร์ มาส์ก SNAIL CENTELLA NATURAL CARE MASK,13-1-6800023940,68,ผลิต,ยกเลิก (15/8/2568),31/7/2568,15/8/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000239401366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล เซ็นเทลล่า เนเชอรัล แคร์ มาส์ก SNAIL CENTELLA NATURAL CARE MASK,13-1-6800027517,68,ผลิต,อนุมัติ,28/8/2568,27/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000275171366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล คูคัมเบอร์ เนเชอรัล แคร์ มาส์ก SNAIL CUCUMBER NATURAL CARE MASK,13-1-6800017319,68,ผลิต,ยกเลิก (30/6/2568),5/6/2568,30/6/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000173191366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล คูคัมเบอร์ เนเชอรัล แคร์ มาส์ก SNAIL CUCUMBER NATURAL CARE MASK,13-1-6800020605,68,ผลิต,ยกเลิก (25/7/2568),2/7/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000206051366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล คูคัมเบอร์ เนเชอรัล แคร์ มาส์ก SNAIL CUCUMBER NATURAL CARE MASK,13-1-6800023936,68,ผลิต,ยกเลิก (15/8/2568),31/7/2568,15/8/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000239361366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล คูคัมเบอร์ เนเชอรัล แคร์ มาส์ก SNAIL CUCUMBER NATURAL CARE MASK,13-1-6800026710,68,ผลิต,อนุมัติ,21/8/2568,20/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000267101366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล โกลด์ เนเชอรัล แคร์ มาส์ก SNAIL GOLD NATURAL CARE MASK,13-1-6800031814,68,ผลิต,อนุมัติ,1/10/2568,30/9/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000318141366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล ไรซ์ มิลค์ เนเชอรัล แคร์ มาส์ก SNAIL RICE MILK NATURAL CARE MASK,13-1-6800017318,68,ผลิต,ยกเลิก (30/6/2568),5/6/2568,30/6/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000173181366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,สเนล ไรซ์ มิลค์ เนเชอรัล แคร์ มาส์ก SNAIL RICE MILK NATURAL CARE MASK,13-1-6800020607,68,ผลิต,ยกเลิก (25/7/2568),2/7/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000206071366000701C,
